ImageFile,LabelText,QuestionType,QuestionText,CorrectAnswer,loop_1_block.thisRepN,loop_1_block.thisTrialN,loop_1_block.thisN,loop_1_block.thisIndex,thisRow.t,notes,instr_1.started,instr_1.stopped,key_resp_instr_1.keys,key_resp_instr_1.rt,key_resp_instr_1.duration,quest_1.started,quest_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,pic_1.started,pic_1.stopped,ans_quest_1.started,key_resp_ans_quest_1.started,ans_quest_1.stopped,key_resp_ans_quest_1.keys,key_resp_ans_quest_1.corr,key_resp_ans_quest_1.rt,key_resp_ans_quest_1.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.02078639999672305,1.483483999996679,space,0.9767158000031486,None,,,,,,,,,,,,,,,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img20.png,БОТИЧИНИ-КРОЛИЧИНИ,Фонологический,Слово рифмуется с "пейзажини"?,right,0,0,0,19,1.5575594999972964,,,,,,,1.5309392999915872,3.1664904999925056,space,1.1658604999975068,None,3.1702650999941397,5.681750099989586,5.681765000001178,5.698683700000402,8.149651599989738,right,1,2.4424678000068525,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img3.png,барахлоро-коалоро,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,0,1,1,2,8.1725754999934,,,,,,,8.151034399998025,8.85732999999891,space,0.17701890000898857,None,8.858698899988667,11.365132599996286,11.36515209999925,11.381490400002804,12.350011799993808,right,1,0.9663410000066506,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img15.png,огурцони-акулони,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,0,2,2,14,12.365272700000787,,,,,,,12.351073699988774,13.14970049999829,space,0.2787929000041913,None,13.150148000000627,15.665185899997596,15.66520550000132,15.681646299999557,16.36695630000031,right,1,0.6837329999980284,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img22.png,ФАСТФУДОРО-ВЕРБЛЮДОРО,Перцептивный,Слово написано большими буквами?,right,0,3,3,21,16.385131599992746,,,,,,,16.367618799995398,17.082911299992702,space,0.19330699999409262,None,17.083287499990547,19.59870370000135,19.59872509998968,19.61520390000078,20.13337799999863,right,1,0.5077988999983063,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img19.png,сахарини-комарини,Перцептивный,Слово написано большими буквами?,left,0,4,4,18,20.148532599996543,,,,,,,20.13434179998876,20.78458559999126,space,0.12038930000562686,None,20.78532239999913,23.298683100001654,23.29869830000098,23.3150772999943,23.64930479999748,right,0,0.3172414000000572,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img9.png,кокосело-медузело,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,0,5,5,8,23.664954399995622,,,,,,,23.649958900001366,26.032982099990477,space,1.8546001999930013,None,26.033504499995615,28.548649699994712,28.548674299992854,28.565083499997854,29.199697499992908,right,1,0.6316653999965638,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img17.png,пиццерретто-голубетто,Фонологический,Слово рифмуется с "облакоро"?,left,0,6,6,16,29.215459300001385,,,,,,,29.2003912999935,33.00328160000208,space,3.2921818000031635,None,33.004272899997886,35.51543359999778,35.51545169999008,35.53186899999855,36.7663307999901,right,0,1.227036099997349,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img14.png,МОНИТОРО-КАМБАЛОРО,Фонологический,Слово рифмуется с "ветеритто"?,left,0,7,7,13,36.78178900000057,,,,,,,36.767170799997984,38.116311799996765,space,0.8188068000017665,None,38.11683400000038,40.631801099996665,40.63181530000293,40.64825869999186,41.14941869999166,right,0,0.4847116000019014,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img7.png,кирпичони-саранчони,Перцептивный,Слово написано большими буквами?,left,0,8,8,6,41.165884100002586,,,,,,,41.15046049999364,41.899950699997135,space,0.23336209999979474,None,41.900492599990685,44.41520319999836,44.41522229999828,44.43164589999651,44.79996619999292,right,0,0.36584790000051726,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img6.png,КАРТОШЕЛЛО-КУКУШЕЛЛО,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,0,9,9,5,44.815271899991785,,,,,,,44.80097250000108,45.64985429999069,space,0.3334603999974206,None,45.65037609999126,48.16513529999065,48.165148799991584,48.18195349999587,48.68280139999115,right,1,0.4900592000049073,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img10.png,КУВШИНО-ЛОШАДИНО,Перцептивный,Слово написано большими буквами?,right,0,10,10,9,48.699471899992204,,,,,,,48.68384589999914,49.934802399991895,space,0.7238775000005262,None,49.93554890000087,52.44850489999226,52.44852520000131,52.465014599991264,53.66637419999461,right,1,1.1970279999950435,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img4.png,ДИВАНИТТО-ТЮЛЕНИТТО,Перцептивный,Слово написано большими буквами?,right,0,11,11,3,53.681737999999314,,,,,,,53.66712519999419,54.5994367999956,space,0.4027375000005122,None,54.59981489999336,57.10135810000065,57.10141229999135,57.11774879999575,57.732936799991876,right,1,0.6003049999999348,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img8.png,КЛУБНИЧИТТО-ХОМЯЧИТТО,Фонологический,Слово рифмуется с  "ветеритто"?,right,0,12,12,7,57.748240799992345,,,,,,,57.73399049999716,58.699564499998814,space,0.44534910000220407,None,58.69995789999666,61.21527799998876,61.21529799999553,61.23167559999274,61.933115399995586,right,1,0.6970183999947039,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img1.png,арбузоро-гепардоро,Перцептивный,Слово написано большими буквами?,left,0,13,13,0,61.951270099991234,,,,,,,61.93385699999635,62.66632029999164,space,0.2075355999986641,None,62.66683229999035,65.18178819998866,65.18180939999002,65.19864079999388,66.94957519999298,right,0,1.735796199995093,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img21.png,туалетто-кенгуретто,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,0,14,14,20,66.96517250000034,,,,,,,66.95060009999725,67.59937250000075,space,0.127431400003843,None,67.59989979999955,70.11502749999636,70.11505009999382,70.13199689998874,70.58356569999887,right,1,0.4467904000048293,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
img18.png,РУБИНОРО-ДЕЛЬФИНОРО,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,0,15,15,17,70.59854619999533,,,,,,,70.58477649999259,71.23280430000159,space,0.12009609999950044,None,71.2333396999893,73.74851369998942,73.74853389999771,73.76501599999028,74.20012059999863,right,1,0.42540680000092834,None,736782,001,2025-05-19_18h38.49.028,con_exp,2023.2.3,59.9532963841908,2025-05-19 18h39.03.128814 +0300,
,,,,,,,,,74.21742889999587,,,,,,,74.20120289998886,75.33296289999271,space,0.6009296999982325,None,75.33348639999167,,,,,,,,,,,,,,,,
