ImageFile,LabelText,QuestionType,QuestionText,CorrectAnswer_congr,ImageFile_All_list,LabelText_all,True_Ans_all,loop_1_block.thisRepN,loop_1_block.thisTrialN,loop_1_block.thisN,loop_1_block.thisIndex,loop_2_block.thisRepN,loop_2_block.thisTrialN,loop_2_block.thisN,loop_2_block.thisIndex,thisRow.t,notes,instr_1.started,instr_1.stopped,key_resp_instr_1.keys,key_resp_instr_1.rt,key_resp_instr_1.duration,quest_1.started,quest_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,pic_1.started,pic_1.stopped,ans_quest_1.started,key_resp_ans_quest_1.started,ans_quest_1.stopped,key_resp_ans_quest_1.keys,key_resp_ans_quest_1.corr,key_resp_ans_quest_1.rt,key_resp_ans_quest_1.duration,instr_2.started,instr_2.stopped,key_resp_instr_2.keys,key_resp_instr_2.rt,key_resp_instr_2.duration,pic2.started,key_resp_recognition.started,pic2.stopped,key_resp_recognition.keys,key_resp_recognition.corr,key_resp_recognition.rt,key_resp_recognition.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,0.005464299989398569,4.132778099999996,space,3.6030188000004273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,499452,001,2025-05-19_19h56.36.251,con_exp,2023.2.3,60.034856237362874,2025-05-19 19h56.57.174890 +0300,
img13.png,мандарино-пингвинино,Перцептивный,Слово написано большими буквами?,left,,,,0,0,0,12,,,,,4.2527527999918675,,,,,,,4.203418799996143,5.3777061000000685,space,0.7275832000013907,None,5.383148399996571,7.891236700001173,7.891298699993058,7.910430499992799,8.27429439999105,right,0,0.35826239999732934,None,,,,,,,,,,,,,499452,001,2025-05-19_19h56.36.251,con_exp,2023.2.3,60.034856237362874,2025-05-19 19h56.57.174890 +0300,
img22.png,ФАСТФУДОРО-ВЕРБЛЮДОРО,Перцептивный,Слово написано большими буквами?,right,,,,0,1,1,21,,,,,8.289426699993783,,,,,,,8.276150299992878,8.875349599999026,space,0.07416340000054333,None,8.87610149999091,11.391582399999606,11.391624399999273,11.407898999997997,12.495341299989377,right,1,1.07177270000102,None,,,,,,,,,,,,,499452,001,2025-05-19_19h56.36.251,con_exp,2023.2.3,60.034856237362874,2025-05-19 19h56.57.174890 +0300,
img7.png,кирпичони-саранчони,Перцептивный,Слово написано большими буквами?,left,,,,0,2,2,6,,,,,12.5147178999905,,,,,,,12.498061399994185,13.524326799990376,space,0.5015500000008615,None,13.525413299998036,16.04127799998969,16.041322299992316,16.057580799999414,19.225560899998527,right,0,3.155186900010449,None,,,,,,,,,,,,,499452,001,2025-05-19_19h56.36.251,con_exp,2023.2.3,60.034856237362874,2025-05-19 19h56.57.174890 +0300,
img5.png,журналетто-кабанетто,Фонологический,Слово рифмуется с "пейзажини"?,left,,,,0,3,3,4,,,,,19.27979190000042,,,,,,,19.227914399991278,19.957632599995122,space,0.20367840000835713,None,19.95837739999115,22.474629199990886,22.47469619999174,22.492016099989996,22.929627999998047,right,0,0.41941360000055283,None,,,,,,,,,,,,,499452,001,2025-05-19_19h56.36.251,con_exp,2023.2.3,60.034856237362874,2025-05-19 19h56.57.174890 +0300,
img11.png,лавашетто-лягушето,Фонологический,Слово рифмуется с "туманетто"?,right,,,,0,4,4,10,,,,,22.96952839998994,,,,,,,22.93196079999325,23.482391999990796,space,0.030905699997674674,None,23.4833951999899,25.991210199994384,25.99126479998813,26.00829729999532,26.391137699989486,right,1,0.37788349999755155,None,,,,,,,,,,,,,499452,001,2025-05-19_19h56.36.251,con_exp,2023.2.3,60.034856237362874,2025-05-19 19h56.57.174890 +0300,
img20.png,БОТИЧИНИ-КРОЛИЧИНИ,Фонологический,Слово рифмуется с "пейзажини"?,right,,,,0,5,5,19,,,,,26.426722999996855,,,,,,,26.39331499999389,27.260553399988567,space,0.34958730000653304,None,27.261442599992733,29.77310459999717,29.773128199987696,29.789612799999304,30.291227099995012,right,1,0.49370590000762604,None,,,,,,,,,,,,,499452,001,2025-05-19_19h56.36.251,con_exp,2023.2.3,60.034856237362874,2025-05-19 19h56.57.174890 +0300,
img18.png,РУБИНОРО-ДЕЛЬФИНОРО,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,6,6,17,,,,,30.32746619998943,,,,,,,30.292648899994674,30.9831334999908,space,0.16399480000836775,None,30.984207199988305,33.491081399988616,33.491131599992514,33.50782579999941,33.9106965999963,right,1,0.38629239999863785,None,,,,,,,,,,,,,499452,001,2025-05-19_19h56.36.251,con_exp,2023.2.3,60.034856237362874,2025-05-19 19h56.57.174890 +0300,
img10.png,КУВШИНО-ЛОШАДИНО,Перцептивный,Слово написано большими буквами?,right,,,,0,7,7,9,,,,,33.94250989999273,,,,,,,33.912724900001194,34.88597189998836,space,0.45079409999016207,None,34.88754509999126,37.391584699988016,37.391629099991405,37.4078157999902,37.89792979999038,right,1,0.47482589998980984,None,,,,,,,,,,,,,499452,001,2025-05-19_19h56.36.251,con_exp,2023.2.3,60.034856237362874,2025-05-19 19h56.57.174890 +0300,
img3.png,барахлоро-коалоро,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,8,8,2,,,,,37.93801539999549,,,,,,,37.89997790000052,38.70743019999645,space,0.28476909999153577,None,38.708313199997065,41.22465789999114,41.22469559998717,41.241366699992795,41.59117519999563,right,1,0.34279690000403207,None,,,,,,,,,,,,,499452,001,2025-05-19_19h56.36.251,con_exp,2023.2.3,60.034856237362874,2025-05-19 19h56.57.174890 +0300,
