ImageFile,LabelText,QuestionType,QuestionText,CorrectAnswer_congr,ImageFile_All_list,LabelText_all,True_Ans_all,loop_1_block.thisRepN,loop_1_block.thisTrialN,loop_1_block.thisN,loop_1_block.thisIndex,loop_2_block.thisRepN,loop_2_block.thisTrialN,loop_2_block.thisN,loop_2_block.thisIndex,thisRow.t,notes,instr_1.started,instr_1.stopped,key_resp_instr_1.keys,key_resp_instr_1.rt,key_resp_instr_1.duration,quest_1.started,quest_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,pic_1.started,pic_1.stopped,ans_quest_1.started,key_resp_ans_quest_1.started,ans_quest_1.stopped,key_resp_ans_quest_1.keys,key_resp_ans_quest_1.corr,key_resp_ans_quest_1.rt,key_resp_ans_quest_1.duration,instr_2.started,instr_2.stopped,key_resp_instr_2.keys,key_resp_instr_2.rt,key_resp_instr_2.duration,pic2.started,key_resp_recognition.started,pic2.stopped,key_resp_recognition.keys,key_resp_recognition.corr,key_resp_recognition.rt,key_resp_recognition.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
img21.png,туалетто-кенгуретто,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,9,9,20,,,,,43.729122299992014,,,,,,,43.712605699998676,45.028574600000866,space,0.7973128000012366,None,45.02895619999617,47.54415909999807,47.544173599992064,47.56054489999951,48.71174709999468,right,1,1.134492400000454,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img18.png,РУБИНОРО-ДЕЛЬФИНОРО,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,10,10,17,,,,,48.727533999990555,,,,,,,48.71243679999316,49.745205300001544,space,0.5050162999978056,None,49.74557879999338,52.2608179999952,52.260832799991476,52.27731659999699,52.77857409999706,right,1,0.4987684000079753,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img5.png,журналетто-кабанетто,Фонологический,Слово рифмуется с "пейзажини"?,left,,,,0,11,11,4,,,,,52.79581929999404,,,,,,,52.779276499990374,53.52869579999242,space,0.2319268999999622,None,53.52907219999179,56.04412529998808,56.04413929999282,56.060612499990384,56.71174309999333,right,0,0.6406687999988208,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img23.png,чайничитто-кошачитто,Фонологический,Слово рифмуется с "туманетто"?,left,,,,0,12,12,22,,,,,56.72757649999403,,,,,,,56.71243339999637,57.29530299999169,space,0.06134110000857618,None,57.295735499996226,59.81079379998846,59.81082569999853,59.82726539998839,65.94537409998884,right,0,6.116517700007535,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img14.png,МОНИТОРО-КАМБАЛОРО,Фонологический,Слово рифмуется с "ветеритто"?,left,,,,0,13,13,13,,,,,65.96055879999767,,,,,,,65.94607409999298,66.8617174999963,space,0.39927630001329817,None,66.86208949999127,69.37748080000165,69.37749479999184,69.39396259999194,70.06168009999965,right,0,0.6538846000039484,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img11.png,лавашетто-лягушето,Фонологический,Слово рифмуется с "туманетто"?,right,,,,0,14,14,10,,,,,70.07996109999658,,,,,,,70.0623792999977,70.71174709999468,space,0.12171230000967626,None,70.71211139998923,73.22748319999664,73.22749749998911,73.24399489999632,73.72840219999489,right,1,0.4792453999980353,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img3.png,барахлоро-коалоро,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,15,15,2,,,,,73.74408340000082,,,,,,,73.72909369999252,74.52866909999284,space,0.2771257999993395,None,74.52909009999712,77.04420089999621,77.04421459999867,77.06057570000121,77.71171189998859,right,1,0.6492756999941776,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img2.png,БАНАНОРО-ФАЗАНОРО,Фонологический,Слово рифмуется с "облакоро"?,right,,,,0,16,16,1,,,,,77.72756729999674,,,,,,,77.71236679999856,78.7116723999934,space,0.4714869000017643,None,78.712037099991,81.2274083999946,81.2274219999963,81.2439505999937,81.89498409999942,right,1,0.6360429000051226,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img16.png,ПЕЛЬМЕНИНО-ЕЖИНО,Перцептивный,Слово написано большими буквами?,right,,,,0,17,17,15,,,,,81.91072949999943,,,,,,,81.89562949999527,82.89495609998994,space,0.4753252000082284,None,82.89532919999328,85.41083809999691,85.41085179999936,85.42740089999279,85.91170839998813,right,1,0.4675841999996919,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img9.png,кокосело-медузело,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,18,18,8,,,,,85.92734329999075,,,,,,,85.91241509999963,86.47828879998997,space,0.048249800005578436,None,86.47866339999018,88.99419279998983,88.9942069999961,89.01064159999078,89.61192579999624,right,1,0.5985001000080956,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img20.png,БОТИЧИНИ-КРОЛИЧИНИ,Фонологический,Слово рифмуется с "пейзажини"?,right,,,,0,19,19,19,,,,,89.62775619998865,,,,,,,89.61261419999937,90.32846649999556,space,0.19332089999807067,None,90.32881890000135,92.84415559998888,92.84418309999455,92.86067270000058,93.84523919998901,right,1,0.978129800001625,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img19.png,сахарини-комарини,Перцептивный,Слово написано большими буквами?,left,,,,0,20,20,18,,,,,93.86205859998881,,,,,,,93.84597519999079,94.94498299999395,space,0.5790206999954535,None,94.94534449999628,97.46085160000075,97.46087909999187,97.47733189999417,97.92841670000053,right,0,0.44031449999602046,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img22.png,ФАСТФУДОРО-ВЕРБЛЮДОРО,Перцептивный,Слово написано большими буквами?,right,,,,0,21,21,21,,,,,97.94390379999822,,,,,,,97.9291072999913,98.69509539999126,space,0.24503590000676923,None,98.6954626999941,101.21084519999567,101.21086629999627,101.22735839999223,101.89520269999048,right,1,0.6506320999906166,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img8.png,КЛУБНИЧИТТО-ХОМЯЧИТТО,Фонологический,Слово рифмуется с  "ветеритто"?,right,,,,0,22,22,7,,,,,101.91073289999622,,,,,,,101.89594799999031,102.97845099998813,space,0.5550730999966618,None,102.97884349999367,105.49418729999161,105.49420139999711,105.51063199999044,105.66179949999787,right,1,0.14468219999980647,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
img24.png,ШАМПИНЬОРО-ОСЬМИНОРО,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,right,,,,0,23,23,23,,,,,105.67754689999856,,,,,,,105.66249529999914,108.32847709998896,space,2.1436247000092408,None,108.32886799999687,110.84428549998847,110.84431449999101,110.86069329999737,111.39533939999819,right,1,0.5318864000000758,None,,,,,,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.39586689999851,113.19510829998762,space,1.782499100008863,None,,,,,,,,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
,,,,,img36.png,МОЖЖЕВЕЛЛО-КОРОВЕЛЛО,left,,,,,0,0,0,35,113.2656069999939,,,,,,,,,,,,,,,,,,,,,,,,,,113.21547379999538,113.2656069999939,115.01223089999985,right,0,1.7396972999995342,None,396913,001,2025-05-19_19h39.11.537,con_exp,2023.2.3,60.016084314294645,2025-05-19 19h39.43.586175 +0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.01317059999565,,,,,,,,,,,,,,
