ImageFile,LabelText,QuestionType,QuestionText,CorrectAnswer_congr,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_ans_quest_1.keys,key_resp_ans_quest_1.corr,key_resp_ans_quest_1.rt,key_resp_ans_quest_1.duration,ImageFile_All_list,LabelText_all,True_Ans_all,key_resp_recognition.keys,key_resp_recognition.corr,key_resp_recognition.rt,key_resp_recognition.duration,loop_1_block.thisRepN,loop_1_block.thisTrialN,loop_1_block.thisN,loop_1_block.thisIndex,loop_2_block.thisRepN,loop_2_block.thisTrialN,loop_2_block.thisN,loop_2_block.thisIndex,thisRow.t,notes,instr_1.started,instr_1.stopped,key_resp_instr_1.keys,key_resp_instr_1.rt,key_resp_instr_1.duration,quest_1.started,quest_1.stopped,loop_1_block.key_resp.keys,loop_1_block.key_resp.rt,loop_1_block.key_resp.duration,pic_1.started,pic_1.stopped,ans_quest_1.started,key_resp_ans_quest_1.started,ans_quest_1.stopped,loop_1_block.key_resp_ans_quest_1.keys,loop_1_block.key_resp_ans_quest_1.corr,loop_1_block.key_resp_ans_quest_1.rt,loop_1_block.key_resp_ans_quest_1.duration,instr_2.started,instr_2.stopped,key_resp_instr_2.keys,key_resp_instr_2.rt,key_resp_instr_2.duration,pic2.started,key_resp_recognition.started,pic2.stopped,loop_2_block.key_resp_recognition.keys,loop_2_block.key_resp_recognition.corr,loop_2_block.key_resp_recognition.rt,loop_2_block.key_resp_recognition.duration,final_text.started,text_fin.started,text_fin.stopped,final_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,38,38,0,,,,,,,,img46.png,КАЛЕРОНЕ-ВАЛЕРОНЕ,left,left,0,0.2642102079989854,None,,,,,0,38,38,45,173.17112320799788,,,,,,,,,,,,,,,,,,,,,,,,,,173.16655841699685,173.17112320799788,173.44011058299657,left,0,0.2642102079989854,None,,,,,285313,001,2025-06-19_13h52.55.315,con_exp,2024.2.4,None,2025-06-19 13h53.00.271025 +0300,
,,,,,39,39,0,,,,,,,,img15.png,кареттето-мареттето,right,left,0,0.2235924589986098,None,,,,,0,39,39,14,173.4599162500017,,,,,,,,,,,,,,,,,,,,,,,,,,173.45534329200018,173.4599162500017,173.68478637500084,left,0,0.2235924589986098,None,,,,,285313,001,2025-06-19_13h52.55.315,con_exp,2024.2.4,None,2025-06-19 13h53.00.271025 +0300,
,,,,,40,40,0,,,,,,,,img26.png,ДАЛЕТИНО-ПАЛЕТИНО,left,left,0,0.24516079200111562,None,,,,,0,40,40,25,173.7055321250009,,,,,,,,,,,,,,,,,,,,,,,,,,173.7010274580025,173.7055321250009,173.95544870800222,left,0,0.24516079200111562,None,,,,,285313,001,2025-06-19_13h52.55.315,con_exp,2024.2.4,None,2025-06-19 13h53.00.271025 +0300,
,,,,,41,41,0,,,,,,,,img28.png,ВАЛЕНТЕТТО-МАЛЕНТЕТТО,left,left,0,0.25327595799899427,None,,,,,0,41,41,27,173.97297933299706,,,,,,,,,,,,,,,,,,,,,,,,,,173.9682775830006,173.97297933299706,174.23366433299816,left,0,0.25327595799899427,None,,,,,285313,001,2025-06-19_13h52.55.315,con_exp,2024.2.4,None,2025-06-19 13h53.00.271025 +0300,
,,,,,42,42,0,,,,,,,,img14.png,БЕРЕНДИНО-ФЕРЕНДИНО,right,left,0,0.23178850000113016,None,,,,,0,42,42,13,174.25339533299848,,,,,,,,,,,,,,,,,,,,,,,,,,174.24899020799785,174.25339533299848,174.48967954199907,left,0,0.23178850000113016,None,,,,,285313,001,2025-06-19_13h52.55.315,con_exp,2024.2.4,None,2025-06-19 13h53.00.271025 +0300,
,,,,,43,43,0,,,,,,,,img45.png,лоремоне-форемоне,left,left,0,0.2336566669982858,None,,,,,0,43,43,44,174.51030908300163,,,,,,,,,,,,,,,,,,,,,,,,,,174.50624745799723,174.51030908300163,174.7511351669964,left,0,0.2336566669982858,None,,,,,285313,001,2025-06-19_13h52.55.315,con_exp,2024.2.4,None,2025-06-19 13h53.00.271025 +0300,
,,,,,44,44,0,,,,,,,,img1.png,валичино-саличино,right,left,0,0.20283141599793453,None,,,,,0,44,44,0,174.77336208299675,,,,,,,,,,,,,,,,,,,,,,,,,,174.76915045799979,174.77336208299675,174.98372395800106,left,0,0.20283141599793453,None,,,,,285313,001,2025-06-19_13h52.55.315,con_exp,2024.2.4,None,2025-06-19 13h53.00.271025 +0300,
,,,,,45,45,0,,,,,,,,img34.png,СИМАДОНЕ-РИМАДОНЕ,left,left,0,0.22541929200087907,None,,,,,0,45,45,33,175.00457095800084,,,,,,,,,,,,,,,,,,,,,,,,,,175.00009287500143,175.00457095800084,175.23393933299667,left,0,0.22541929200087907,None,,,,,285313,001,2025-06-19_13h52.55.315,con_exp,2024.2.4,None,2025-06-19 13h53.00.271025 +0300,
,,,,,46,46,0,,,,,,,,img12.png,МАЛИВОРА-БАЛИВОРА,right,left,0,0.21519804099807516,None,,,,,0,46,46,11,175.25607416700223,,,,,,,,,,,,,,,,,,,,,,,,,,175.25154949999705,175.25607416700223,175.4735232919993,left,0,0.21519804099807516,None,,,,,285313,001,2025-06-19_13h52.55.315,con_exp,2024.2.4,None,2025-06-19 13h53.00.271025 +0300,
,,,,,47,47,0,,,,,,,,img24.png,ФАРИМОРА-САРИМОРА,right,left,0,0.23998354200011818,None,,,,,0,47,47,23,175.49518762499793,,,,,,,,,,,,,,,,,,,,,,,,,,175.49104112500208,175.49518762499793,175.73974450000242,left,0,0.23998354200011818,None,,,,,285313,001,2025-06-19_13h52.55.315,con_exp,2024.2.4,None,2025-06-19 13h53.00.271025 +0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.73985074999655,175.7479372079979,177.73715025000274,177.73358433300018,285313,001,2025-06-19_13h52.55.315,con_exp,2024.2.4,None,2025-06-19 13h53.00.271025 +0300,
