ImageFile,LabelText,QuestionType,QuestionText,CorrectAnswer,loop_1_block.thisRepN,loop_1_block.thisTrialN,loop_1_block.thisN,loop_1_block.thisIndex,thisRow.t,notes,instr_1.started,instr_1.stopped,key_resp_instr_1.keys,key_resp_instr_1.rt,key_resp_instr_1.duration,quest_1.started,quest_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,pic_1.started,pic_1.stopped,ans_quest_1.started,key_resp_ans_quest_1.started,ans_quest_1.stopped,key_resp_ans_quest_1.keys,key_resp_ans_quest_1.corr,key_resp_ans_quest_1.rt,key_resp_ans_quest_1.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.006045199988875538,19.150187099992763,space,18.61847940000007,None,,,,,,,,,,,,,,,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img8.png,КЛУБНИЧИТТО-ХОМЯЧИТТО,Фонологический,Слово рифмуется с  "ветеритто"?,right,0,0,0,7,19.183213099997374,,,,,,,19.16666859999532,21.516284599987557,space,1.8385372999910032,None,21.516896499990253,24.03200829999696,24.032024199987063,24.04860569999437,25.483669699999155,right,1,1.4278410999977496,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img22.png,ФАСТФУДОРО-ВЕРБЛЮДОРО,Перцептивный,Слово написано большими буквами?,right,0,1,1,21,25.500140599993756,,,,,,,25.484575499998755,27.149653499989654,space,1.1385837999987416,None,27.15001699999266,29.665325399997528,29.665339599989238,29.682035599995288,30.99965999998676,right,1,1.302364100003615,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img24.png,ШАМПИНЬОРО-ОСЬМИНОРО,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,None,0,2,2,23,31.016095299986773,,,,,,,31.000294899989967,32.81633209998836,space,1.2917008000076748,None,32.816759499997715,35.332091799995396,35.332117799989646,35.348735099993064,37.70043679999071,right,0,2.3434542000031797,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img5.png,журналетто-кабанетто,Фонологический,Слово рифмуется с "пейзажини"?,left,0,3,3,4,37.72046329999284,,,,,,,37.70173249999061,40.783601599992835,space,2.566965399993933,None,40.784067099986714,43.29873839998618,43.29875169998559,43.31519349999144,44.53299039999547,left,1,1.215090899990173,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img10.png,КУВШИНО-ЛОШАДИНО,Перцептивный,Слово написано большими буквами?,right,0,4,4,9,44.54874199999904,,,,,,,44.53367229999276,46.29977969999891,space,1.2356991999986349,None,46.30019579999498,48.815347499999916,48.815361499990104,48.83201059998828,50.049860399987665,left,0,1.2128830000001471,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img20.png,БОТИЧИНИ-КРОЛИЧИНИ,Фонологический,Слово рифмуется с "пейзажини"?,right,0,5,5,19,50.065796799986856,,,,,,,50.05055589998665,59.216622299994924,space,8.6484330999956,None,59.217068599988124,61.732030099999974,61.73204349998559,61.74866669999028,62.966601499996614,right,1,1.21522840000398,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img19.png,сахарини-комарини,Перцептивный,Слово написано большими буквами?,left,0,6,6,18,62.982024399985676,,,,,,,62.96728519999306,66.61665639998682,space,3.131655300006969,None,66.6170398999966,69.13220789999468,69.1322264999908,69.14851009999984,69.79975709998689,left,1,0.6388060000026599,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img6.png,КАРТОШЕЛЛО-КУКУШЕЛЛО,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,None,0,7,7,5,69.81565279999631,,,,,,,69.80045379999501,86.96633809999912,space,16.635231200009002,None,86.96671159999096,89.48209759999008,89.48211009999795,89.49853919999441,90.18299619999016,left,0,0.682486700010486,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img12.png,ЛАНДЫШЕЛЛО-МАРТЫШЕЛЛО,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,None,0,8,8,11,90.19880809998722,,,,,,,90.18367759999819,92.43311359999643,space,1.7253562999976566,None,92.43347679999715,94.94871959999728,94.94873279999592,94.9652466999978,98.34991859999718,right,0,3.369446799988509,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img11.png,лавашетто-лягушето,Фонологический,Слово рифмуется с "туманетто"?,right,0,9,9,10,98.36531709998962,,,,,,,98.35111319999851,100.49990119998984,space,1.6314649999985704,None,100.5002911999909,103.01539179999963,103.01540549998754,103.03188469998713,104.5829367999977,right,1,1.5449392000009539,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img4.png,ДИВАНИТТО-ТЮЛЕНИТТО,Перцептивный,Слово написано большими буквами?,right,0,10,10,3,104.59854399999313,,,,,,,104.58364049998636,106.36631079998915,space,1.255413300008513,None,106.36668119998649,108.88217509999231,108.88218879999476,108.8985757999908,109.0997037999914,right,1,0.1885276000102749,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img13.png,мандарино-пингвинино,Перцептивный,Слово написано большими буквами?,left,0,11,11,12,109.1153578999947,,,,,,,109.1003997999942,110.98303469999519,space,1.3556528999906732,None,110.9834136999998,113.49883079998835,113.49884559999919,113.51520979999623,114.26640809999662,right,0,0.7345940999948652,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img3.png,барахлоро-коалоро,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,None,0,12,12,2,114.28203699999722,,,,,,,114.26710689999163,115.61621499998728,space,0.822244299997692,None,115.61657619998732,118.13206719998561,118.1320807999873,118.14864529999613,120.91662849999557,right,0,2.7629582999943523,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img18.png,РУБИНОРО-ДЕЛЬФИНОРО,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,None,0,13,13,17,120.93191569999908,,,,,,,120.91732299998694,123.31638339998608,space,1.875384800005122,None,123.31673479999881,125.83209159999387,125.83210609998787,125.84871609999391,126.33316739999282,right,0,0.4826725000020815,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img2.png,БАНАНОРО-ФАЗАНОРО,Фонологический,Слово рифмуется с "облакоро"?,right,0,14,14,1,126.34875599999214,,,,,,,126.33385329999146,127.13314369998989,space,0.27753259999735747,None,127.13350169999467,129.64880699999048,129.64882009998837,129.66523269999016,130.08304519999365,right,1,0.4104539999971166,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img21.png,туалетто-кенгуретто,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,None,0,15,15,20,130.099346899995,,,,,,,130.0837385999912,130.63301099999808,space,0.03158980001171585,None,130.63337749999482,133.14869539999927,133.14870859999792,133.16528169999947,134.36638209999364,right,0,1.1983077000040794,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
img9.png,кокосело-медузело,Самоотнесенный,Ассоциируете ли Вы себя с этим словом?,None,0,16,16,8,134.3820718999923,,,,,,,134.36707939999178,136.5499756999925,space,1.6512050000019372,None,136.55033399999957,139.06540499998664,139.0654191999929,139.081892599992,143.29969259999052,right,0,4.204115300002741,None,534773,001,2025-05-19_17h49.03.309,con_exp,2023.2.3,59.83115647238549,2025-05-19 17h49.36.361962 +0300,
,,,,,,,,,143.31528799999796,,,,,,,143.30037239998637,144.44978609999816,space,0.6316809999989346,None,144.45015729998704,,,,,,,,,,,,,,,,
